MapRefNo,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Renovated,latitude,longitude,isu_dist,airport_dist,downtown_dist,price_per_area
907262050,1829,5.374748346010104,2-STORY 1946 & NEWER,RL,1.6434526764861874,18.16286984222008,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,483.0,4.119873494213048,0.0,458.0,941.0,GasA,4.0,1.0,SBrkr,941,888,0,1.0,0.0,2,1,3,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,2003.0,2.5752869056400822,2.0,613.0,2.11249557097178,3.0,2.0,192,39,0,0,0,0,0.08467418783409197,0.0,None,0,1,2010,WD ,Normal,No,42.01620173469389,-93.68697655102041,2.3236086202917634,3.7827588153631764,3.6174861167688213,129.5790049207217
907285100,1995,5.374748346010104,2-STORY 1946 & NEWER,RL,1.954242509439325,18.736845611602316,1.0,None,3.0,Lvl,AllPub,Corner,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,1.4825494664808143,PConc,2.754406441726428,3.0,2.7219867696906777,6.0,685.0,4.119873494213048,0.0,245.0,930.0,GasA,4.0,1.0,SBrkr,950,1045,0,1.0,0.0,2,1,4,1,2.2636393278340137,8,7.0,1,1.8756322044586435,Attchd,1995.0,2.5752869056400822,2.0,610.0,2.11249557097178,3.0,2.0,275,170,0,0,0,0,0.08467418783409197,0.0,None,0,7,2006,WD ,Normal,Yes,42.01785941350981,-93.68001342896328,1.9478984669269064,3.5301384195990697,3.2440002753983377,118.796992481203
909428170,1898,5.37383114507383,1-STORY 1946 & NEWER ALL STYLES,RL,1.7481880270062005,21.88664147389968,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,0.8725028398084707,2.0,PConc,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4720498500137325,1116.0,4.119873494213048,0.0,782.0,1898.0,GasA,4.0,1.0,FuseA,1898,0,0,0.0,0.0,2,1,3,1,0.9106778858731488,7,7.0,2,1.8756322044586435,Attchd,1956.0,1.1946754417305403,2.0,484.0,2.11249557097178,3.0,2.0,0,51,224,0,0,0,0.08467418783409197,0.6756228875617447,None,0,4,2008,WD ,Normal,No,42.01264838383838,-93.64039073737374,1.0758414729953314,1.7965900666745074,1.4903850954685085,124.60484720758691
907252210,1788,5.37383114507383,1-STORY 1946 & NEWER ALL STYLES,RL,1.8449674054872067,18.917722805116448,1.0,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,3.3676872539035188,0.0,4.119873494213048,0.0,1753.0,1753.0,GasA,4.0,1.0,SBrkr,1788,0,0,0.0,0.0,2,0,3,1,4.0,7,7.0,1,1.8756322044586435,Attchd,2001.0,2.5752869056400822,2.0,522.0,2.11249557097178,3.0,2.0,202,151,0,0,0,0,0.08467418783409197,0.0,None,0,6,2009,WD ,Normal,No,42.01885653980775,-93.68287111199813,2.064098888205838,3.691273124457616,3.377487582001977,132.27069351230426
527146030,1616,5.37383114507383,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,1.5910646070264989,16.258382409478155,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,1180.0,4.119873494213048,0.0,415.0,1595.0,GasA,4.0,1.0,SBrkr,1616,0,0,1.0,0.0,2,0,2,1,2.2636393278340137,5,7.0,1,1.8756322044586435,Attchd,1995.0,2.5752869056400822,2.0,608.0,2.11249557097178,3.0,2.0,237,152,0,0,0,0,0.08467418783409197,0.0,None,0,3,2010,WD ,Normal,Yes,42.06085772255054,-93.63239595274159,2.3596709289816067,4.885793637699821,2.49332796739456,146.3490099009901
906223090,1949,5.372912002970106,2-STORY 1946 & NEWER,RL,1.9030899869919435,18.30177784770468,1.0,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,750.0,4.119873494213048,0.0,300.0,1050.0,GasA,4.0,1.0,SBrkr,1062,887,0,1.0,0.0,2,1,3,1,2.2636393278340137,8,7.0,1,1.8756322044586435,Attchd,1993.0,3.0,2.0,574.0,2.11249557097178,3.0,2.0,156,90,0,0,0,0,0.08467418783409197,0.1022177495188724,None,0,6,2010,WD ,Normal,Yes,42.03179401991904,-93.6820146676152,1.941568467452812,4.200435418624309,3.314452872876999,121.0877373011801
528275070,2256,5.372912002970106,2-STORY 1946 & NEWER,RL,1.865474935686116,17.880184134345626,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,300.0,4.119873494213048,0.0,652.0,952.0,GasA,4.0,1.0,SBrkr,980,1276,0,0.0,0.0,2,1,4,1,2.2636393278340137,8,7.0,1,1.8756322044586435,BuiltIn,2000.0,3.0,2.0,554.0,2.11249557097178,3.0,2.0,224,54,0,0,0,0,0.08467418783409197,0.0,None,0,4,2009,WD ,Normal,No,42.058646144375054,-93.64266487492705,2.1237873308849484,4.8220008519292445,2.563947324863981,104.6099290780142
907187040,1873,5.371990911464915,2-STORY 1946 & NEWER,RL,1.6720978579357175,18.599322822027574,1.0,None,0.0037911103834481494,Lvl,AllPub,CulDSac,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,4.0,6.0,342.0,4.119873494213048,0.0,646.0,988.0,GasA,4.0,1.0,SBrkr,988,885,0,0.0,0.0,2,1,3,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,1999.0,2.5752869056400822,2.0,597.0,2.11249557097178,3.0,2.0,202,123,0,0,0,0,0.08467418783409197,0.0,None,0,3,2007,WD ,Normal,No,42.017902913096606,-93.68971714218334,2.4202192701028147,3.962572106019256,3.735772630673704,125.73411639081688
528427010,1580,5.371304349760495,1-STORY 1946 & NEWER ALL STYLES,RL,1.9637878273455556,18.945915085114386,1.0,None,3.0,Lvl,AllPub,FR2,2.0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1580.0,1580.0,GasA,4.0,1.0,SBrkr,1580,0,0,0.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,0,0.0,Attchd,2008.0,2.5752869056400822,3.0,830.0,2.11249557097178,3.0,2.0,0,24,0,0,0,0,0.08467418783409197,0.0,None,0,6,2008,ConLD,Partial,Yes,42.05578514147359,-93.64301594536896,1.9257057059271576,4.633736020142855,2.4039473236368765,148.81518987341772
907253060,1865,5.371067862271737,2-STORY 1946 & NEWER,RL,1.8449674054872067,18.431984861499018,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,735.0,4.119873494213048,0.0,257.0,992.0,GasA,4.0,1.0,SBrkr,992,873,0,1.0,0.0,2,1,3,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,2000.0,2.5752869056400822,3.0,839.0,2.11249557097178,3.0,2.0,0,184,0,0,0,0,0.08467418783409197,0.0,None,0,6,2008,WD ,Normal,No,42.01854326910964,-93.68619998690504,2.234140744039278,3.826635942953672,3.550102405573656,126.00536193029491
533135020,1755,5.371067862271737,2-STORY 1946 & NEWER,RL,1.9564132785103303,18.95099317349725,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,1.8265931494113017,1.4825494664808143,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,601.0,4.065812977901225,216.0,158.0,975.0,GasA,4.0,1.0,SBrkr,975,780,0,0.0,1.0,2,1,3,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,1991.0,1.1946754417305403,2.0,524.0,2.11249557097178,3.0,2.0,502,60,0,0,0,0,0.08467418783409197,0.1022177495188724,None,0,7,2009,WD ,Normal,Yes,42.04756942857143,-93.65029857142858,1.387686156870468,4.19883121605425,2.213986063658656,133.90313390313392
527325160,2263,5.371067862271737,2-STORY 1946 & NEWER,RL,1.9101108307236596,20.163435874962328,1.0,None,0.9017818831033207,Lvl,AllPub,Corner,2.0,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,795.0,4.119873494213048,0.0,0.0,795.0,GasA,1.9734131461717157,1.0,SBrkr,1468,795,0,1.0,0.0,2,1,3,1,2.2636393278340137,9,7.0,1,1.8756322044586435,Attchd,1977.0,3.0,2.0,539.0,2.11249557097178,3.0,2.0,0,250,0,0,0,0,0.08467418783409197,0.0,None,0,3,2006,WD ,Normal,Yes,42.055075099999996,-93.6329489,1.9690601408174115,4.492711769797952,2.125632571704533,103.844454264251
527368010,1811,5.371067862271737,2-STORY 1946 & NEWER,FV,1.799062494202453,17.751662128656665,1.0,None,3.0,Lvl,AllPub,Corner,2.0,Somerst,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,225.0,4.065812977901225,276.0,471.0,972.0,GasA,4.0,1.0,SBrkr,972,839,0,0.0,0.0,2,1,3,1,2.2636393278340137,7,7.0,1,2.2533270170006707,Attchd,2002.0,2.5752869056400822,2.0,565.0,2.11249557097178,3.0,2.0,225,48,0,0,0,0,0.08467418783409197,0.0,None,0,10,2009,WD ,Normal,No,42.04927244444444,-93.639331,1.4995145797440732,4.153249462240226,1.9244723927415281,129.7625621203755
911370460,1625,5.371067862271737,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,1.6434526764861874,15.857631222035167,1.0,None,0.9017818831033207,HLS,AllPub,Inside,1.0809763062605158,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,4.0,6.0,1573.0,4.119873494213048,0.0,0.0,1573.0,GasA,4.0,1.0,SBrkr,1625,0,0,1.0,1.0,2,0,2,1,2.2636393278340137,5,7.0,1,2.2533270170006707,Attchd,2006.0,3.0,2.0,538.0,2.11249557097178,3.0,2.0,123,0,0,0,153,0,0.08467418783409197,0.0,None,0,12,2007,WD ,Family,Yes,42.009410175867174,-93.6154394005922,1.972172119873844,1.3501314291926925,1.1772455969921571,144.61538461538458
905427070,2108,5.371067862271737,2-STORY 1945 & OLDER,RL,2.0791812460476247,19.45075438141903,1.0,None,3.0,Lvl,AllPub,Corner,2.0,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4720498500137325,626.0,4.119873494213048,0.0,501.0,1127.0,GasA,4.0,1.0,SBrkr,1236,872,0,0.0,0.0,2,0,4,1,2.2636393278340137,7,7.0,2,1.8756322044586435,Basment,1935.0,1.1946754417305403,2.0,540.0,2.11249557097178,3.0,2.0,0,0,0,0,90,0,0.08467418783409197,0.0,None,0,7,2008,WD ,Normal,Yes,42.027629083939,-93.6605393027078,0.8181738282960163,3.238782806950987,2.1899106748161112,111.48007590132828
905202230,1252,5.371067862271737,1-STORY 1946 & NEWER ALL STYLES,RL,1.953105612240588,19.38994825833807,1.0,None,3.0,Lvl,AllPub,Inside,2.0,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,4.0,2.7052722588006533,429.0,4.065812977901225,1080.0,93.0,1602.0,GasA,2.6953520732144733,1.0,SBrkr,1252,0,0,1.0,0.0,1,0,1,1,0.9106778858731488,4,7.0,1,2.2533270170006707,Attchd,1960.0,2.5752869056400822,2.0,564.0,2.11249557097178,3.0,2.0,409,0,0,0,0,0,0.08467418783409197,0.0,None,0,3,2008,WD ,Normal,Yes,42.03214755196517,-93.66705700735399,1.1897990987928635,3.691367617249522,2.5548958881351624,187.6996805111821
527302185,2064,5.371067862271737,1-STORY 1946 & NEWER ALL STYLES,RL,1.7481880270062005,20.569398895773407,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,1.8265931494113017,1.4825494664808143,CBlock,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,1206.0,3.3605852767227464,186.0,656.0,2048.0,GasA,2.191491427869529,1.0,SBrkr,2064,0,0,1.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,2,0.8521619699819087,Attchd,1978.0,3.0,2.0,550.0,2.11249557097178,3.0,2.0,200,0,0,0,0,0,0.08467418783409197,0.0,None,0,8,2008,WD ,Normal,No,42.05530381659817,-93.63647518566609,1.9368104267813038,4.534457900726687,2.2119638961009978,113.85658914728684
907175030,1525,5.371067862271737,1-STORY 1946 & NEWER ALL STYLES,RL,1.845098040014257,17.99711518511076,1.0,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,1400.0,4.119873494213048,0.0,125.0,1525.0,GasA,4.0,1.0,SBrkr,1525,0,0,1.0,0.0,2,0,3,1,2.2636393278340137,6,7.0,0,0.0,Attchd,2000.0,2.5752869056400822,2.0,541.0,2.11249557097178,3.0,2.0,219,36,0,0,0,0,0.08467418783409197,0.0,None,0,9,2006,WD ,Normal,No,42.0181690456771,-93.69174026119215,2.515203012476883,4.062979658830148,3.8358876872602266,154.09836065573768
905427010,2009,5.371067862271737,2-STORY 1945 & OLDER,RL,2.0569048513364727,20.844397365486916,1.0,None,3.0,Lvl,AllPub,Corner,2.0,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,0.8725028398084707,2.0,PConc,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,672.0,672.0,GasA,4.0,1.0,SBrkr,1337,672,0,0.0,0.0,2,0,4,1,0.9106778858731488,8,7.0,2,2.2533270170006707,2Types,1928.0,1.1946754417305403,3.0,795.0,2.11249557097178,3.0,0.7617944366025604,0,42,0,0,180,0,0.08467418783409197,0.0,None,0,12,2006,WD ,Normal,Yes,42.02820253037844,-93.66171536533079,0.8786902661435787,3.3071862116332498,2.252262139533145,116.973618715779
907196040,1823,5.371067862271737,2-STORY 1946 & NEWER,RL,1.8750612633917,19.02290555279896,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,663.0,4.119873494213048,0.0,265.0,928.0,GasA,4.0,1.0,SBrkr,928,895,0,1.0,0.0,2,1,3,1,2.2636393278340137,6,7.0,0,0.0,Attchd,2000.0,2.5752869056400822,2.0,626.0,2.11249557097178,3.0,2.0,192,36,0,0,0,0,0.08467418783409197,0.0,Shed,4500,5,2008,WD ,Normal,Yes,42.01665042866145,-93.68902362497393,2.4124982842420946,3.8904016163891737,3.7151731710381615,128.90839275918816
528490040,1553,5.370142847051102,1-STORY 1946 & NEWER ALL STYLES,FV,1.8325089127062364,17.857160945390373,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,771.0,4.065812977901225,360.0,422.0,1553.0,GasA,4.0,1.0,SBrkr,1553,0,0,1.0,0.0,2,0,3,1,2.2636393278340137,6,7.0,0,0.0,Attchd,2003.0,2.5752869056400822,2.0,588.0,2.11249557097178,3.0,2.0,192,88,0,0,0,0,0.08467418783409197,0.0,None,0,8,2009,WD ,Normal,Yes,42.05100085340539,-93.64084716337558,1.6056075391544442,4.286758535923327,2.066947665379478,150.9980682549903
528186160,1342,5.3696795995598166,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,1.6812412373755872,16.73260754116727,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,846.0,4.119873494213048,0.0,496.0,1342.0,GasA,4.0,1.0,SBrkr,1342,0,0,1.0,0.0,2,0,2,1,2.2636393278340137,6,7.0,1,2.2533270170006707,Attchd,2007.0,3.0,2.0,550.0,2.11249557097178,3.0,2.0,0,35,0,0,0,0,0.08467418783409197,0.0,None,0,6,2008,WD ,Normal,Yes,42.0572375,-93.6514325,2.054030014178152,4.848275597606022,2.738144960968937,174.55290611028317
528228325,1557,5.369215857410143,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,1.6708640659641427,14.643109647728927,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,4.0,3.3676872539035188,0.0,4.119873494213048,0.0,1374.0,1374.0,GasA,4.0,1.0,SBrkr,1557,0,0,0.0,0.0,2,0,2,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,2003.0,3.0,2.0,420.0,2.11249557097178,3.0,2.0,143,20,0,0,0,0,0.08467418783409197,0.0,None,0,10,2006,WD ,Normal,Yes,42.06330761561044,-93.64190029753023,2.4471469410154,5.128382291723907,2.830708294977613,150.28901734104045
909257050,2080,5.369215857410143,2-STORY 1945 & OLDER,RL,1.724275869600789,18.631075577220603,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,1.8265931494113017,2.0,BrkTil,2.754406441726428,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1276.0,1276.0,GasA,4.0,1.0,SBrkr,1276,804,0,0.0,0.0,1,1,3,1,2.2636393278340137,9,7.0,2,2.2533270170006707,Detchd,1926.0,1.1946754417305403,1.0,282.0,2.11249557097178,3.0,2.0,0,0,0,0,145,0,0.08467418783409197,0.6756228875617447,None,0,6,2009,WD ,Normal,Yes,42.01606057142857,-93.6448468979592,0.8179008195495907,2.118624191483964,1.5529522192374088,112.5
906392090,1846,5.368389169201047,1-STORY 1946 & NEWER ALL STYLES,RL,1.954242509439325,19.356775355210512,1.0,None,3.0,Lvl,AllPub,Corner,2.0,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,1576.0,4.119873494213048,0.0,260.0,1836.0,GasA,2.6953520732144733,1.0,SBrkr,1846,0,0,1.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,1,2.2533270170006707,Attchd,2006.0,2.5752869056400822,2.0,495.0,2.11249557097178,3.0,2.0,0,32,0,0,0,0,0.08467418783409197,0.0,None,0,7,2006,New,Partial,No,42.02387559248089,-93.68912167103052,2.3056985653211366,4.149496521087346,3.663101898023755,126.51950162513545
906426210,1759,5.368286884902131,2-STORY 1946 & NEWER,RL,1.953105612240588,20.172162403084066,1.0,None,0.9017818831033207,HLS,AllPub,CulDSac,1.0809763062605158,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,800.0,4.119873494213048,0.0,649.0,1449.0,GasA,2.6953520732144733,1.0,SBrkr,944,815,0,1.0,0.0,2,1,3,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,1992.0,1.1946754417305403,2.0,525.0,2.11249557097178,3.0,2.0,150,193,0,0,0,0,0.08467418783409197,0.0,None,0,6,2009,WD ,Normal,Yes,42.02775255353644,-93.67919610383032,1.7780298639443124,3.906090049706915,3.149687213245437,132.74587833996588
531367050,2084,5.367355921026018,2-STORY 1946 & NEWER,RL,1.8808135922807916,18.3725697624212,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,656.0,4.119873494213048,0.0,300.0,956.0,GasA,4.0,1.0,SBrkr,956,1128,0,1.0,0.0,2,1,4,1,2.2636393278340137,8,7.0,0,0.0,BuiltIn,2004.0,2.5752869056400822,2.0,618.0,2.11249557097178,3.0,2.0,0,45,0,0,0,0,0.08467418783409197,0.0,None,0,1,2010,WD ,Normal,No,42.036212,-93.6924465,2.5255363274949483,4.8036834291570685,3.889730171067736,111.8042226487524
528172070,1721,5.366792650615066,1-STORY 1946 & NEWER ALL STYLES,RL,1.8512583487190752,18.054873691506707,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,119.0,4.119873494213048,0.0,1602.0,1721.0,GasA,4.0,1.0,SBrkr,1721,0,0,1.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,0,0.0,Attchd,2005.0,2.5752869056400822,2.0,554.0,2.11249557097178,3.0,2.0,168,27,0,0,0,0,0.08467418783409197,0.0,None,0,1,2007,WD ,Normal,No,42.06158261400239,-93.64375344465151,2.324467191824442,5.032031036568314,2.768259498813154,135.21092388146423
916455120,1440,5.366422957225971,1-STORY 1946 & NEWER ALL STYLES,RL,1.9138138523837167,18.721721825287503,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,206.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1029.0,4.119873494213048,0.0,403.0,1432.0,GasA,4.0,1.0,SBrkr,1440,0,0,1.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,1,1.8756322044586435,Attchd,2003.0,3.0,2.0,467.0,2.11249557097178,3.0,2.0,185,95,0,0,0,0,0.08467418783409197,0.0,None,0,6,2008,WD ,Normal,No,41.99551603030303,-93.64690749494949,2.238806561043799,1.324373284959894,2.5966550424558643,161.45833333333334
528429050,1574,5.3654879848908985,1-STORY 1946 & NEWER ALL STYLES,RL,1.8750612633917,18.953380701215856,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,53.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,24.0,4.119873494213048,0.0,1550.0,1574.0,GasA,4.0,1.0,SBrkr,1574,0,0,0.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,1,2.2533270170006707,Attchd,2006.0,2.5752869056400822,3.0,824.0,2.11249557097178,3.0,2.0,144,104,0,0,0,0,0.08467418783409197,0.0,None,0,7,2008,WD ,Normal,No,42.05500898502181,-93.64226350056916,1.874319876204248,4.572703648121604,2.3379861038446816,147.39517153748412
528439030,1616,5.3654879848908985,1-STORY 1946 & NEWER ALL STYLES,RL,1.863322860120456,17.838330832232398,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,3.3676872539035188,0.0,4.119873494213048,0.0,1616.0,1616.0,GasA,4.0,1.0,SBrkr,1616,0,0,0.0,0.0,2,0,3,1,2.2636393278340137,7,7.0,0,0.0,Attchd,2005.0,2.5752869056400822,3.0,834.0,2.11249557097178,3.0,2.0,208,59,0,0,0,0,0.08467418783409197,0.0,None,0,4,2006,WD ,Normal,No,42.05319988784583,-93.64329328050944,1.7468360080614052,4.4638608342267805,2.2634050850669407,143.56435643564356
